k,termino_racionalizado,termino_sustractivo,diferencia_absoluta,error_relativo
16332,3.06147440320456e-05,3.061474490095861e-05,8.689130144567958e-13,2.8382174730818328e-08
16417,3.0456234362929214e-05,3.045623452635482e-05,1.6342560510700273e-13,5.365916323060656e-09
16502,3.0299357625801385e-05,3.029935760423541e-05,2.1565973833126417e-14,7.117634010419394e-10
16588,3.014227149419591e-05,3.014226967934519e-05,1.814850719250409e-12,6.020948751655529e-08
16674,2.9986805778481215e-05,2.9986804293002933e-05,1.4854782815875833e-12,4.9537729778927474e-08
16761,2.9831155632423547e-05,2.983115700772032e-05,1.3752967745216983e-12,4.610269851654307e-08
16848,2.9677112984308786e-05,2.9677114071091637e-05,1.0867828514828266e-12,3.6620234995817906e-08
16935,2.9524653059589452e-05,2.9524653655244038e-05,5.956545850907113e-13,2.017482081460889e-08
17023,2.937202605701945e-05,2.9372025892371312e-05,1.6464813792417023e-13,5.605610508602348e-09
17112,2.9219261312127013e-05,2.9219259886303917e-05,1.4258230962007831e-12,4.8797369686037096e-08
17201,2.906807741279713e-05,2.9068076401017606e-05,1.0117795239594687e-12,3.480723921266413e-08
17290,2.891844994689772e-05,2.891844997066073e-05,2.376301127984641e-14,8.217249307442784e-10
17380,2.8768699630965534e-05,2.8768699849024415e-05,2.1805888122733083e-13,7.57972671773529e-09
17470,2.8620492249023112e-05,2.8620492230402306e-05,1.8620806394205325e-14,6.506109759464706e-10
17561,2.847218265444265e-05,2.8472182748373598e-05,9.393094619171774e-14,3.2990426948199297e-09
17652,2.8325402197985258e-05,2.832540121744387e-05,9.805413893218626e-13,3.461703323639327e-08
17744,2.8178539202151993e-05,2.8178539650980383e-05,4.4882838968313653e-13,1.5928021905722476e-08
17836,2.8033191276467265e-05,2.8033191483700648e-05,2.0723338342121082e-13,7.392429259210845e-09
17929,2.7887779553301125e-05,2.7887777832802385e-05,1.7204987400856655e-12,6.169364386997269e-08
18022,2.7743868583683214e-05,2.7743870305130258e-05,1.7214470442920935e-12,6.204783731222381e-08
18116,2.759991165925825e-05,2.7599911845754832e-05,1.864965836926788e-13,6.7571442255004275e-09
18210,2.7457440945801453e-05,2.7457441319711506e-05,3.7391005344570606e-13,1.3617804156759228e-08
18304,2.7316433546050383e-05,2.731643326114863e-05,2.8490175103530573e-13,1.0429683309682973e-08
18399,2.717538994677695e-05,2.7175388822797686e-05,1.12397926320504e-12,4.136018895796364e-08
18495,2.703433358391849e-05,2.703433347051032e-05,1.1340817065823294e-13,4.19496823571395e-09
18591,2.6894733991626952e-05,2.689473330974579e-05,6.818811635396927e-13,2.5353705441071865e-08
18688,2.6755136967149042e-05,2.6755136786960065e-05,1.8018897666809662e-13,6.734743196767761e-09
18785,2.6616981615425507e-05,2.661698090378195e-05,7.116435567190108e-13,2.673644844487504e-08
18882,2.6480245718112396e-05,2.648024747031741e-05,1.75220501289256e-12,6.617027015327346e-08
18981,2.6342131587010486e-05,2.634213160490617e-05,1.789568520498344e-14,6.793560022229919e-10
19079,2.620682423903775e-05,2.620682425913401e-05,2.009625986129117e-14,7.668330843138075e-10
19178,2.6071540288879833e-05,2.607153874123469e-05,1.5476451432796905e-12,5.9361477155985294e-08
19278,2.5936300428657233e-05,2.5936300517059863e-05,8.840262980740025e-14,3.4084517971469617e-09
19378,2.580245637667028e-05,2.580245563876815e-05,7.37902126961244e-13,2.8598134851549657e-08
19479,2.566866880592226e-05,2.5668668968137354e-05,1.6221509338142266e-13,6.31957561211731e-09
19580,2.5536261474665457e-05,2.5536261091474444e-05,3.8319101377756216e-13,1.50057601093146e-08
19682,2.5403922349218595e-05,2.540392233640887e-05,1.280972669517183e-14,5.042420819541612e-10
19784,2.527294782049328e-05,2.5272947823395953e-05,2.9026734900232387e-15,1.1485298472659863e-10
19887,2.5142052581281164e-05,2.5142053345916793e-05,7.646356285770026e-13,3.041261751024621e-08
19990,2.5012506237478106e-05,2.5012504920596257e-05,1.3168818486575858e-12,5.264893634226879e-08
20094,2.4883049651160393e-05,2.4883051082724705e-05,1.431564312622327e-12,5.753170663128777e-08
20198,2.475492621514986e-05,2.4754925107117742e-05,1.1080321163088429e-12,4.4760065397841267e-08
20303,2.462690241327675e-05,2.4626900994917378e-05,1.4183593705183618e-12,5.75939006341984e-08
20409,2.4498995526478495e-05,2.4498996936017647e-05,1.4095391520640987e-12,5.753456914348468e-08
20515,2.4372410416914104e-05,2.4372409825446084e-05,5.914680197168214e-13,2.426793286339668e-08
20621,2.4247126701228766e-05,2.424712511128746e-05,1.5899413065962285e-12,6.557235940519317e-08
20729,2.4120796937097476e-05,2.41207962972112e-05,6.398862762899658e-13,2.652840525786397e-08
20836,2.3996928379346986e-05,2.3996926756808534e-05,1.6225384513875955e-12,6.761442238515981e-08
20944,2.3873185624285497e-05,2.3873184545664117e-05,1.0786213807160386e-12,4.518129242118356e-08
21053,2.374958436887753e-05,2.3749584215693176e-05,1.5318435335844906e-13,6.4499803861489204e-09
21163,2.362613994806515e-05,2.362614031881094e-05,3.707457890765164e-13,1.5692186277211923e-08
21273,2.3503972158312488e-05,2.3503973352489993e-05,1.194177504955764e-12,5.0807476153915865e-08
21383,2.3383061297601655e-05,2.3383061488857493e-05,1.9125583820660264e-13,8.179247181215715e-09
21494,2.326230574715886e-05,2.3262306058313698e-05,3.1115483589217244e-13,1.3375924092570888e-08
21606,2.314171988022912e-05,2.3141721612773836e-05,1.732544714112957e-12,7.486672222634317e-08
21718,2.3022377738971593e-05,2.3022377718007192e-05,2.0964400869591046e-14,9.106097166542071e-10
21831,2.290321101817239e-05,2.2903212084202096e-05,1.0660297074065444e-12,4.654498910920005e-08
21944,2.2785271588608078e-05,2.278527244925499e-05,8.606469114040994e-13,3.777207166731319e-08
22059,2.2666485323138637e-05,2.266648516524583e-05,1.5789280622432837e-13,6.965914828583795e-09
22173,2.2549948123652635e-05,2.2549949790118262e-05,1.6664656274660485e-12,7.390108475318811e-08
22288,2.24335965429095e-05,2.2433596313931048e-05,2.289784505125729e-13,1.020694341518526e-08
22404,2.231744330257837e-05,2.2317442926578224e-05,3.760001479006375e-13,1.684781463552313e-08
22521,2.2201500810512262e-05,2.220150054199621e-05,2.685160511366018e-13,1.2094499981256277e-08
22638,2.2086756769859867e-05,2.208675505244173e-05,1.7174181354666102e-12,7.775782353931843e-08
22755,2.19731926942909e-05,2.1973191905999556e-05,7.882913444993544e-13,3.587513910548689e-08
22873,2.1859834729203593e-05,2.1859836124349385e-05,1.3951457922419495e-12,6.382233944239788e-08
22992,2.174669449215121e-05,2.1746694983448833e-05,4.912976221595894e-13,2.2591829868070658e-08
23112,2.1633783305901253e-05,2.1633783035213128e-05,2.706881248283003e-13,1.251228788791936e-08
23232,2.1522038557524146e-05,2.15220388781745e-05,3.2065035305769984e-13,1.4898698011374014e-08
23352,2.1411442264935556e-05,2.1411440684460104e-05,1.580475452524514e-12,7.381452556854515e-08
23474,2.130016187156648e-05,2.1300162188708782e-05,3.1714230173214217e-13,1.4889196788475793e-08
23596,2.1190032199334262e-05,2.1190033294260502e-05,1.0949262397902566e-12,5.1671759131383314e-08
23718,2.1081035491095157e-05,2.1081035811221227e-05,3.2012607015653553e-13,1.518550027069401e-08
23842,2.0971395007973338e-05,2.0971394405933097e-05,6.020402411191852e-13,2.870768687015285e-08
23965,2.0863759640406913e-05,2.086376116494648e-05,1.5245395684803167e-12,7.307118154906922e-08
24090,2.0755500198613723e-05,2.075549855362624e-05,1.6449874841732888e-12,7.925549702161159e-08
24215,2.0648358446699263e-05,2.064836007775739e-05,1.6310581256115137e-12,7.899214505704429e-08
24341,2.054147322579286e-05,2.0541472622426227e-05,6.033666337282133e-13,2.9373094475550913e-08
24467,2.0435688878538082e-05,2.0435687474673614e-05,1.4038644683864957e-12,6.869670392471372e-08
24595,2.0329335222336212e-05,2.0329334802227095e-05,4.201091175783621e-13,2.0665167502220168e-08
24722,2.0224900889712674e-05,2.0224899344611913e-05,1.545100761338224e-12,7.639596207485665e-08
24851,2.0119914683416945e-05,2.011991455219686e-05,1.3122008430473293e-13,6.5219006327539735e-09
24980,2.001601280222897e-05,2.001601387746632e-05,1.075237351954618e-12,5.3718858125174675e-08
25110,1.991238549588803e-05,1.9912386051146314e-05,5.552582827935467e-13,2.7885070972948432e-08
25240,1.9809825665760117e-05,1.9809824152616784e-05,1.5131433330980732e-12,7.638347548476586e-08
25371,1.9707540097189956e-05,1.9707538740476593e-05,1.3567133629380484e-12,6.884234948893995e-08
25503,1.9605536596000922e-05,1.9605537090683356e-05,4.946824335794534e-13,2.5231772216852108e-08
25636,1.950382274183962e-05,1.950382284121588e-05,9.937626012346788e-14,5.095219610988662e-09
25769,1.9403158826953265e-05,1.940315996762365e-05,1.1406703862438649e-12,5.878787038836892e-08
25903,1.9302783454182964e-05,1.9302784494357184e-05,1.0401742198151188e-12,5.38872656518203e-08
26037,1.92034412495915e-05,1.920344220707193e-05,9.574804294418867e-13,4.985983590114373e-08
26173,1.9103656432870714e-05,1.910365608637221e-05,3.464985019556704e-13,1.813781058999091e-08
26309,1.9004903258178068e-05,1.9004903151653707e-05,1.0652436100095156e-13,5.605098829172555e-09
26445,1.8907165809085253e-05,1.890716521302238e-05,5.960628719119468e-13,3.1525765306692725e-08
26583,1.8809013272509142e-05,1.8809012544807047e-05,7.277020952240355e-13,3.868900960836843e-08
26721,1.8711874549041313e-05,1.871187487267889e-05,3.23637577376518e-13,1.7295839416211737e-08
26860,1.8615040946639617e-05,1.8615039152791724e-05,1.7938478935781987e-12,9.636550887641339e-08
26999,1.851920440862697e-05,1.8519203877076507e-05,5.315504641805434e-13,2.870266197466487e-08
27139,1.8423670725903098e-05,1.8423670553602278e-05,1.7230081971646508e-13,9.352143895744705e-09
27280,1.8328445741643477e-05,1.8328446458326653e-05,7.16683175750344e-13,3.910223408207446e-08
27422,1.823353511172668e-05,1.8233535229228437e-05,1.1750175553143678e-13,6.444266282508592e-09
27565,1.813894430747286e-05,1.8138944142265245e-05,1.6520761335022706e-13,9.10789572699471e-09
27708,1.8045329862753825e-05,1.804533167160116e-05,1.8088473359672945e-12,1.0023908400260485e-07
27852,1.795203216425615e-05,1.7952032067114487e-05,9.714166184773484e-14,5.411179133310112e-09
27997,1.7859056321767586e-05,1.7859056242741644e-05,7.902594119997726e-14,4.424978552962855e-09
28142,1.776703858439934e-05,1.7767037206795067e-05,1.3776042718410039e-12,7.7537078860775e-08
28288,1.767533936099375e-05,1.7675338312983513e-05,1.0480102368066492e-12,5.929222717609692e-08
28435,1.7583963419919188e-05,1.758396319928579e-05,2.206333972129288e-13,1.254742130337887e-08
28583,1.7492915363922574e-05,1.7492915503680706e-05,1.3975813236734302e-13,7.989413397356308e-09
28731,1.740280532694898e-05,1.740280640660785e-05,1.079658870715549e-12,6.203935804784597e-08
28881,1.7312419924868945e-05,1.7312420823145658e-05,8.982767126159731e-13,5.1886259489675185e-08
29031,1.7222968545750565e-05,1.7222970200236887e-05,1.6544863217079694e-12,9.606278483950329e-08
29182,1.7133849628305655e-05,1.713385063339956e-05,1.0050939064593176e-12,5.866130077381274e-08
29333,1.7045648241050113e-05,1.7045647837221622e-05,4.0382849042269915e-13,2.3691002226021584e-08
29486,1.6957200022255534e-05,1.695720129646361e-05,1.27420807466503e-12,7.514259860075315e-08
29639,1.6869664963652864e-05,1.6869664250407368e-05,7.132454959220443e-13,4.227976651929915e-08
29793,1.6782465675130885e-05,1.6782465536380187e-05,1.3875069848493307e-13,8.2675991222518e-09
29948,1.669560571192161e-05,1.6695605154382065e-05,5.575395458084099e-13,3.339438864504898e-08
30103,1.6609640230610236e-05,1.6609639715170488e-05,5.154397484459679e-13,3.103256550349921e-08
30260,1.6523463313400118e-05,1.65234632731881e-05,4.021201842102813e-14,2.4336313555050644e-09
30417,1.6438176015547e-05,1.643817449803464e-05,1.517512359533197e-12,9.231634690478765e-08
30575,1.6353229758504855e-05,1.6353231330867857e-05,1.5723630012484495e-12,9.61499975520559e-08
30734,1.626862757427168e-05,1.6268626495730132e-05,1.0785415495548258e-12,6.629579198558243e-08
30893,1.618489625057536e-05,1.618489477550611e-05,1.4750692495528375e-12,9.113862867674546e-08
31054,1.6100985376131227e-05,1.610098479432054e-05,5.818106887651824e-13,3.6135098267195673e-08
31215,1.6017940088794258e-05,1.6017940652091056e-05,5.632967982577113e-13,3.5166619124251773e-08
31377,1.5935239183893746e-05,1.593523847986944e-05,7.040243056230782e-13,4.418034128628945e-08
31540,1.585288522112692e-05,1.5852885553613305e-05,3.3248638488681675e-13,2.097324116393127e-08
31704,1.5770880642052726e-05,1.577088187332265e-05,1.2312699247489772e-12,7.807236340790136e-08
31869,1.568922777234692e-05,1.5689227438997477e-05,3.333494436974331e-13,2.124702684761699e-08
32035,1.5607928824042335e-05,1.56079295265954e-05,7.025530636038061e-13,4.501257479606126e-08
32201,1.5527468087309363e-05,1.552746834931895e-05,2.620095878810586e-13,1.6873941482784286e-08
32368,1.5447355409067278e-05,1.5447356418007985e-05,1.008940706589273e-12,6.531478559734864e-08
32537,1.536712050533011e-05,1.5367120795417577e-05,2.9008746630938137e-13,1.8877151787074492e-08
32706,1.5287714788819877e-05,1.5287714631995186e-05,1.5682469090157712e-13,1.0258216683651453e-08
32876,1.5208662850844026e-05,1.520866499049589e-05,2.1396518640925044e-12,1.406863894003516e-07
33046,1.5130424253632365e-05,1.5130426618270576e-05,2.364638211055218e-12,1.5628366868083946e-07
33218,1.5052080194073015e-05,1.5052079106681049e-05,1.0873919664277244e-12,7.22419726979598e-08
33391,1.497409481261083e-05,1.4974095392972231e-05,5.803614001458372e-13,3.8757695033229686e-08
33564,1.4896913356246008e-05,1.4896912034600973e-05,1.3216450350984508e-12,8.871938793577723e-08
33738,1.4820084174823125e-05,1.482008519815281e-05,1.023329685557019e-12,6.905019387781125e-08
33914,1.4743173907274855e-05,1.4743171050213277e-05,2.857061577271158e-12,1.9378877270527027e-07
34090,1.4667057785052471e-05,1.4667057257611305e-05,5.27441166846168e-13,3.596093876330774e-08
34267,1.4591297746915314e-05,1.4591299986932427e-05,2.240017113108923e-12,1.5351733286249167e-07
34445,1.4515894901862228e-05,1.451589196221903e-05,2.939643198459317e-12,2.025120199845339e-07
34624,1.4440850274252855e-05,1.4440847735386342e-05,2.5388665135354666e-12,1.7581142836596742e-07
34804,1.4366164805677698e-05,1.4366167306434363e-05,2.500756664871066e-12,1.7407266996427146e-07
34985,1.4291839356806392e-05,1.4291836123447865e-05,3.2333585272105794e-12,2.262380961951349e-07
35167,1.4217874709213923e-05,1.421787601429969e-05,1.3050857679844591e-12,9.179190242397449e-08
35349,1.4144671699339845e-05,1.4144672604743391e-05,9.054035461902171e-13,6.40102199213626e-08
35533,1.4071426558438564e-05,1.4071425539441407e-05,1.0189971577715925e-12,7.241605202853472e-08
35718,1.3998544148665111e-05,1.3998542272020131e-05,1.8766449796193485e-12,1.3406001079035806e-07
35903,1.392641283188111e-05,1.3926415704190731e-05,2.8723096204421412e-12,2.0624906464546936e-07
36090,1.3854253253090324e-05,1.385425275657326e-05,4.965170645915588e-13,3.583860172909759e-08
36277,1.3782837607988992e-05,1.378283923259005e-05,1.6246010579293226e-12,1.178713051793957e-07
36466,1.3711402399659924e-05,1.3711403880733997e-05,1.4810740727919623e-12,1.0801769429717098e-07
36655,1.3640703857781083e-05,1.3640703400596976e-05,4.571841071275866e-13,3.351616689975968e-08
36846,1.3569994026703783e-05,1.3569995644502342e-05,1.61779855835278e-12,1.192188113840866e-07
37037,1.3500013497553118e-05,1.3500015484169126e-05,1.9866160074681703e-12,1.4715659416401658e-07
37229,1.3430390284719231e-05,1.3430391845759004e-05,1.5610397733299957e-12,1.1623189946357021e-07
37423,1.3360767440096865e-05,1.3360768207348883e-05,7.67252018483381e-13,5.7425744585658206e-08
37617,1.3291862719293489e-05,1.3291864888742566e-05,2.1694490771022182e-12,1.632163318955443e-07
37813,1.3222965644423254e-05,1.3222968846093863e-05,3.201670609607652e-12,2.421295415645239e-07
38009,1.3154779128981973e-05,1.3154778571333736e-05,5.576482370762016e-13,4.239130369339444e-08
38207,1.308660716398488e-05,1.3086610124446452e-05,2.9604615708488016e-12,2.2622071051358274e-07
38405,1.3019138130848875e-05,1.3019140169490129e-05,2.0386412538973093e-12,1.5658803473839368e-07
38605,1.2951690193397923e-05,1.2951692042406648e-05,1.8490087255349993e-12,1.427619637225051e-07
38805,1.2884937505913908e-05,1.2884935131296515e-05,2.374617392503957e-12,1.842940558628289e-07
39007,1.2818212113667976e-05,1.2818214599974453e-05,2.4863064776084855e-12,1.9396671357601837e-07
39210,1.2751849016034052e-05,1.2751850590575486e-05,1.574541434463516e-12,1.2347553931070723e-07
39413,1.2686169535928007e-05,1.2686170521192253e-05,9.85264245135977e-13,7.766443939958776e-08
39618,1.2620526021514493e-05,1.262052683159709e-05,8.100825969091984e-13,6.418770465892091e-08
39824,1.255524306752669e-05,1.2555239663925022e-05,3.4036016684230045e-12,2.7109006572928854e-07
40031,1.249032000004986e-05,1.2490323570091277e-05,3.570041416555889e-12,2.8582465593688853e-07
40239,1.2425756105340595e-05,1.2425756722223014e-05,6.168824182890961e-13,4.964546326673511e-08
40448,1.2361550631022448e-05,1.2361553672235459e-05,3.04121301133596e-12,2.4602196780262795e-07
40658,1.2297702787259167e-05,1.2297699868213385e-05,2.9190457813903876e-12,2.3736512679543833e-07
40869,1.2234211747905798e-05,1.223420986207202e-05,1.8858337776843457e-12,1.5414428134343472e-07
41082,1.2170780388635802e-05,1.217077806359157e-05,2.32504423191822e-12,1.9103493429962625e-07
41295,1.210800338846587e-05,1.2108001101296395e-05,2.287169475554264e-12,1.888973270137197e-07
41510,1.2045290289748386e-05,1.2045289622619748e-05,6.671286380309852e-13,5.538501953736814e-08
